time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-24 00:00:00+00:00,,,17.0,3.0
2022-08-25 00:00:00+00:00,,,12.0,2.0
2022-08-26 00:00:00+00:00,10.0,6.0,24.0,1.0
2022-08-29 00:00:00+00:00,4.0,4.0,104.0,1.0
2022-08-30 00:00:00+00:00,6.0,4.0,137.0,2.0
2022-08-31 00:00:00+00:00,7.0,4.0,55.0,1.0
2022-09-01 00:00:00+00:00,5.0,4.0,18.0,1.0
2022-09-02 00:00:00+00:00,7.0,5.0,46.0,1.0
2022-09-03 00:00:00+00:00,3.0,3.0,,
2022-09-04 00:00:00+00:00,1.0,1.0,,
