time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-24 00:00:00+00:00,,,17,3
2022-08-25 00:00:00+00:00,,,12,2
2022-08-26 00:00:00+00:00,10.0,6.0,24,1
2022-08-29 00:00:00+00:00,4.0,4.0,104,1
2022-08-30 00:00:00+00:00,6.0,4.0,137,2
2022-08-31 00:00:00+00:00,7.0,4.0,55,1
2022-09-01 00:00:00+00:00,5.0,4.0,18,1
2022-09-02 00:00:00+00:00,6.0,4.0,46,1
