url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,6,4
/aubricot/computer_vision_with_eol_images/tree/master/play_for_beginners,6,1
/aubricot/computer_vision_with_eol_images/wiki,4,2
/aubricot/computer_vision_with_eol_images/wiki/Detailed-documentation:-step-by-step-for-Image-Type,3,2
/aubricot/computer_vision_with_eol_images/wiki/Detailed-documentation:-step-by-step-for-Ratings,3,2
/aubricot/computer_vision_with_eol_images/tree/github-repo-stats,2,2
/aubricot/computer_vision_with_eol_images/tree/master,2,1
/aubricot/computer_vision_with_eol_images/wiki/Detailed-documentation:-step-by-step-for-Object-Detection-for-Tagging,2,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/rating/inspect_train_results.ipynb,1,1
/aubricot/computer_vision_with_eol_images/blob/master/play_for_beginners/README.md,1,1
