url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,8,6
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,7,1
/aubricot/computer_vision_with_eol_images/tree/master,6,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,5,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/rating/inspect_train_results.ipynb,4,1
/aubricot/computer_vision_with_eol_images/commits/master/classification_for_image_tagging/rating/inspect_train_results.ipynb,2,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,2,1
/aubricot/computer_vision_with_eol_images/tree/master/utils,2,1
/aubricot/computer_vision_with_eol_images/blob/29ee8a508d2d113dab594f3b60ce1c44bb1ce0ce/classification_for_image_tagging/rating/inspect_train_results.ipynb,1,1
/aubricot/computer_vision_with_eol_images/blob/7f42cc0462811ebd3dadef71fdedbe6c994ae7d1/classification_for_image_tagging/rating/inspect_train_results.ipynb,1,1
