url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master,38,3
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,27,3
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,16,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,14,3
/aubricot/computer_vision_with_eol_images,10,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/multitaxa,10,2
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/README.md,6,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/chiroptera,6,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,5,2
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_tagging/README.md,5,1
