url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master,24,3
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,13,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,11,3
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,10,3
/aubricot/computer_vision_with_eol_images,7,2
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/README.md,4,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging/plant_pollinator,4,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,3,2
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_tagging/README.md,3,1
/aubricot/computer_vision_with_eol_images/blob/master/README.md,3,1
