url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,15,4
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,7,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,7,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/chiroptera,5,1
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/chiroptera/chiroptera_train_tf2_ssd_rcnn.ipynb,4,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,3,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,3,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/rating/rating_train.ipynb,2,2
/aubricot/computer_vision_with_eol_images/pulse,2,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,2,2
