url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,25,1
/aubricot/computer_vision_with_eol_images/tree/master,11,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,10,1
/aubricot/computer_vision_with_eol_images,9,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/helper_funcs,7,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,7,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/helper_funcs/inspect_train_results,5,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,5,1
/aubricot/computer_vision_with_eol_images/upload,5,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/image_type/inspect_train_results.ipynb,4,1
