url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,22,4
/aubricot/computer_vision_with_eol_images/commits/master,22,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,15,2
/aubricot/computer_vision_with_eol_images/issues/9,8,5
/aubricot/computer_vision_with_eol_images/issues,6,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,6,2
/aubricot/computer_vision_with_eol_images/wiki,6,2
/aubricot/computer_vision_with_eol_images/issues/7,5,2
/aubricot/computer_vision_with_eol_images/pulse,5,2
/aubricot/computer_vision_with_eol_images/tree/github-repo-stats/aubricot/computer_vision_with_eol_images,5,1
