time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-29 00:00:00+00:00,2,1,33.0,2.0
2024-11-01 00:00:00+00:00,1,1,1.0,1.0
2024-11-04 00:00:00+00:00,1,1,2.0,1.0
2024-11-05 00:00:00+00:00,4,2,,
2024-11-06 00:00:00+00:00,3,1,,
2024-11-07 00:00:00+00:00,3,2,,
2024-11-08 00:00:00+00:00,3,2,1.0,1.0
2024-11-09 00:00:00+00:00,1,1,,
