url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,8,6
/aubricot/computer_vision_with_eol_images/tree/master,6,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,4,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,3,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/rating/inspect_train_results.ipynb,2,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,2,1
/aubricot/computer_vision_with_eol_images/tree/master/utils,2,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/rating/classify_images.ipynb,1,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/rating/rating_preprocessing.ipynb,1,1
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/README.md,1,1
