url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master,50,4
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,42,3
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,23,3
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,22,2
/aubricot/computer_vision_with_eol_images,16,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,14,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,11,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/aves,9,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/chiroptera,9,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/multitaxa,9,1
