url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,6,3
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,2,1
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/images/24840828.jpg,1,1
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_tagging/flower_fruit/flower_fruit_generate_tags_yolov3.ipynb,1,1
/aubricot/computer_vision_with_eol_images/pulse,1,1
/aubricot/computer_vision_with_eol_images/tags,1,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/images,1,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,1,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/images,1,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,1,1
