time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-26 00:00:00+00:00,10,6,24.0,1.0
2022-08-29 00:00:00+00:00,4,4,104.0,1.0
2022-08-30 00:00:00+00:00,6,4,137.0,2.0
2022-08-31 00:00:00+00:00,7,4,55.0,1.0
2022-09-01 00:00:00+00:00,5,4,18.0,1.0
2022-09-02 00:00:00+00:00,7,5,46.0,1.0
2022-09-03 00:00:00+00:00,3,3,,
2022-09-04 00:00:00+00:00,1,1,,
2022-09-06 00:00:00+00:00,1,1,37.0,1.0
2022-09-07 00:00:00+00:00,1,1,5.0,2.0
