url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,42,2
/aubricot/computer_vision_with_eol_images,26,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/helper_funcs,20,2
/aubricot/computer_vision_with_eol_images/tree/master,13,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/aves,12,2
/aubricot/computer_vision_with_eol_images/upload,11,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/chiroptera,9,2
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/aves/aves_generate_crops_tf2.ipynb,8,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,7,2
/aubricot/computer_vision_with_eol_images/upload/master/object_detection_for_image_cropping/helper_funcs,7,1
