time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-17 00:00:00+00:00,26.0,8.0,171,2
2022-08-18 00:00:00+00:00,1.0,1.0,4,2
2022-08-24 00:00:00+00:00,,,17,3
2022-08-25 00:00:00+00:00,,,12,2
2022-08-26 00:00:00+00:00,10.0,6.0,24,1
2022-08-29 00:00:00+00:00,4.0,4.0,104,1
2022-08-30 00:00:00+00:00,2.0,1.0,68,2
