url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master,48,4
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,36,3
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,22,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,18,3
/aubricot/computer_vision_with_eol_images,12,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/multitaxa,9,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/rating,8,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,7,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/chiroptera,7,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging/.archive/scat_footprint,7,1
