time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-27 00:00:00+00:00,5,4,98.0,1.0
2024-11-28 00:00:00+00:00,2,1,,
2024-11-30 00:00:00+00:00,2,1,,
2024-12-01 00:00:00+00:00,2,1,,
2024-12-02 00:00:00+00:00,5,5,32.0,1.0
2024-12-03 00:00:00+00:00,4,3,79.0,1.0
2024-12-04 00:00:00+00:00,3,1,1.0,1.0
2024-12-06 00:00:00+00:00,3,1,,
2024-12-07 00:00:00+00:00,2,1,1.0,1.0
2024-12-09 00:00:00+00:00,4,2,,
