url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,55,1
/aubricot/computer_vision_with_eol_images,33,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/chiroptera,22,1
/aubricot/computer_vision_with_eol_images/tree/master,19,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,15,1
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_cropping/chiroptera/chiroptera_generate_crops_tf2.ipynb,12,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/lepidoptera,11,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/helper_funcs,10,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/multitaxa,10,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,8,1
