url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images,13,5
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,12,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,8,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,6,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging/plant_pollinator,5,1
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,4,2
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_tagging/plant_pollinator/plant_poll_generate_tags_yolov3.ipynb,4,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/multitaxa,4,1
/aubricot/computer_vision_with_eol_images/blob/master/object_detection_for_image_tagging/url,3,1
/aubricot/computer_vision_with_eol_images/wiki,2,2
