url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/blob/master/.github/ISSUE_TEMPLATE/feature_request.yml,16,1
/aubricot/computer_vision_with_eol_images/tree/master/.github/ISSUE_TEMPLATE,16,1
/aubricot/computer_vision_with_eol_images,15,5
/aubricot/computer_vision_with_eol_images/issues,9,2
/aubricot/computer_vision_with_eol_images/blob/master/.github/ISSUE_TEMPLATE/submission_form.yml,8,1
/aubricot/computer_vision_with_eol_images/edit/master/.github/ISSUE_TEMPLATE/feature_request.yml,8,1
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,6,4
/aubricot/computer_vision_with_eol_images/edit/master/.github/ISSUE_TEMPLATE/submission_form.yml,6,1
/aubricot/computer_vision_with_eol_images/issues/new/choose,6,1
/aubricot/computer_vision_with_eol_images/tree/master/.github,6,1
