url_path,views_total,views_unique
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging,38,3
/aubricot/computer_vision_with_eol_images/tree/master/play_for_beginners,32,3
/aubricot/computer_vision_with_eol_images,27,5
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping,27,2
/aubricot/computer_vision_with_eol_images/tree/master/classification_for_image_tagging/image_type,21,3
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_tagging,21,3
/aubricot/computer_vision_with_eol_images/blob/master/play_for_beginners/yolo_demo_v2.ipynb,16,2
/aubricot/computer_vision_with_eol_images/tree/master,16,2
/aubricot/computer_vision_with_eol_images/blob/master/classification_for_image_tagging/image_type/classify_images.ipynb,12,2
/aubricot/computer_vision_with_eol_images/tree/master/object_detection_for_image_cropping/play_for_beginners,9,1
